video_id,author_id,author_uniqueId,commentCount,diggCount,playCount,shareCount,followerCount,heartCount,videoCount,author_verified,recommendations,likes_per_recommendation,comments_per_recommendation
7375672263741345067,6808945376549962758,meidastouch,1278.0,8095.0,300800.0,473.0,1200000.0,91600000.0,3293.0,True,300327.0,0.026953953523992182,0.004255361655795183
7375744699140721963,7372700493900645422,realdonaldtrump,310400.0,9800000.0,174900000.0,770500.0,14700000.0,107200000.0,58.0,True,174129500.0,0.05627995256403998,0.0017825813546814297
7376003718950554923,7082519092653999105,daterightstuff,5981.0,570200.0,5600000.0,58400.0,3400000.0,197600000.0,787.0,True,5541600.0,0.10289447091092825,0.0010792911794427601
7376087665759751470,7082519092653999105,daterightstuff,7544.0,492900.0,6800000.0,46300.0,3400000.0,197600000.0,787.0,True,6753700.0,0.07298221715504094,0.0011170173386440025
7376304514334199082,54068006569377792,msnbc,9615.0,197800.0,2100000.0,40800.0,4100000.0,265900000.0,4302.0,True,2059200.0,0.09605672105672106,0.004669289044289044
7376467634696588586,7150340488276575278,jessebwatters,1266.0,12800.0,277100.0,2334.0,1300000.0,36200000.0,1322.0,True,274766.0,0.04658509422563199,0.004607556975753914
7376470190395002155,6662885292129206277,bernie,631.0,18700.0,151400.0,1354.0,1600000.0,14400000.0,331.0,True,150046.0,0.12462844727616865,0.004205377017714567
7376830175541005611,7268731568037299242,tuckercarlson,1488.0,81200.0,733700.0,9632.0,2200000.0,26200000.0,224.0,True,724068.0,0.11214416325538486,0.0020550556025124714
7377104201589181742,7082519092653999105,daterightstuff,6380.0,442500.0,5300000.0,22100.0,3400000.0,197600000.0,787.0,True,5277900.0,0.08384016370147218,0.0012088141116732033
7377124427487644971,6662885292129206277,bernie,109.0,4183.0,37300.0,341.0,1600000.0,14400000.0,331.0,True,36959.0,0.1131794691414811,0.002949213993885116
7377136767947771179,7334124418954200106,kamalahq,2709.0,234200.0,1900000.0,9508.0,5700000.0,308900000.0,1056.0,True,1890492.0,0.12388309498268175,0.001432960308745025
7377145624950590763,7026375166662984710,real.benshapiro,448.0,31200.0,295300.0,601.0,2700000.0,59900000.0,1056.0,True,294699.0,0.10587073590341331,0.0015201951822028578
7377202358301805866,7268731568037299242,tuckercarlson,4352.0,599200.0,4800000.0,42800.0,2200000.0,26200000.0,224.0,True,4757200.0,0.125956444967628,0.0009148238459598083
7377440446600973611,7082519092653999105,daterightstuff,4028.0,131300.0,2300000.0,4949.0,3400000.0,197600000.0,787.0,True,2295051.0,0.057210057641420606,0.001755080823911974
7377465151987010858,54068006569377792,msnbc,741.0,2513.0,54700.0,111.0,4100000.0,265900000.0,4302.0,True,54589.0,0.046034915459158436,0.013574163292971111
7377487605845216555,7082519092653999105,daterightstuff,13900.0,199600.0,3700000.0,9203.0,3400000.0,197600000.0,787.0,True,3690797.0,0.05408046012825956,0.003766124227368777
7377499320335027486,7026375166662984710,real.benshapiro,113.0,4552.0,50900.0,165.0,2700000.0,59900000.0,1056.0,True,50735.0,0.08972109983246279,0.0022272592884596434
7377527307478502699,7088448090440680491,thecharliekirkshow,21600.0,704100.0,5200000.0,18700.0,5300000.0,134700000.0,638.0,True,5181300.0,0.13589253662208325,0.004168837936425221
7377862132915785003,7268731568037299242,tuckercarlson,6499.0,117800.0,981800.0,21500.0,2200000.0,26200000.0,224.0,True,960300.0,0.12266999895865875,0.006767676767676768
7378228961274449198,7268731568037299242,tuckercarlson,24.0,1896.0,46700.0,32.0,2200000.0,26200000.0,224.0,True,46668.0,0.04062741064541013,0.0005142710208279763
7378290705229237546,54068006569377792,msnbc,9121.0,51900.0,756600.0,3396.0,4100000.0,265900000.0,4302.0,True,753204.0,0.06890563512673857,0.012109601117359972
7378719062488091935,7026375166662984710,real.benshapiro,120.0,2740.0,42200.0,65.0,2700000.0,59900000.0,1056.0,True,42135.0,0.06502907321704046,0.002847988608045568
7378910733301714222,7082519092653999105,daterightstuff,3344.0,147700.0,1700000.0,7698.0,3400000.0,197600000.0,787.0,True,1692302.0,0.08727756629726846,0.001976006646567811
7378963792169798958,7082519092653999105,daterightstuff,1063.0,69000.0,1100000.0,1085.0,3400000.0,197600000.0,787.0,True,1098915.0,0.06278920571654768,0.0009673177634302926
